HU_1,HU_2,CG_X,CG_Y,BEST_AVG_LEN,BEST_AVG_ANGLE,BEST_AVG_X,BEST_AVG_Y,BEST_VAR_LEN,BEST_VAR_ANGLE,LONG_AVG_LEN,LONG_AVG_ANGLE,LONG_AVG_X,LONG_AVG_Y,LONG_VAR_ANGLE,LONG_VAR_LEN,LONGEST_LEN,LONGEST_ANGLE,LONGEST_X,LONGEST_Y,OCR_DOS,OCR_11,OCR_SADA,OCR_PREDSEDNICTVO,OCR_Padre,OCR_HOLSTEIN,OCR_THE,OCR_ROUGE,OCR_LATGALE,OCR_VSTUPU,OCR_A,OCR_2009,OCR_175,OCR_KULTURAS,OCR_2B,OCR_2002,OCR_18,OCR_05,OCR_EESTI,OCR_CREATIVITA,OCR_BAYERN,OCR_ANDORRA,OCR_BERLIN,OCR_2010,OCR_FLIGHT,OCR_LATVIJA,OCR_B,OCR_ew,OCR_PINTURICCHIO,OCR_DIEST,OCR_Andorra,OCR_CONSELL,OCR_PSP,OCR_UMAN,OCR_75,OCR_PIANETA,OCR_SR,OCR_2013,OCR_DELLO,OCR_EUP,OCR_OSTERREICH,OCR_PINTO,OCR_17,OCR_730,OCR_200,OCR_SCHLESWIG,OCR_GUARDIA,OCR_MONDIALE,OCR_NOVA,OCR_ADMISSION,OCR_EYP,OCR_1916,OCR_BRAILLE,OCR_TARTUENSIS,OCR_ANOS,OCR_BUNDERSREPUBLIK,OCR_DIRITTI,OCR_ARAGON,OCR_SACERDOTALE,OCR_JARDIM,OCR_BE,OCR_JOGOS,OCR_COMPETITION,OCR_BRUEGEL,OCR_DIALOGO,OCR_1990,OCR_STAATSVERTRAG,OCR_PROGRAMME,OCR_GENDARMERIA,OCR_GRAZIE,OCR_UN,OCR_UNICEF,OCR_POLICE,OCR_Duc,OCR_VERDI,OCR_FIRST,OCR_HELENE,OCR_DUZENTOSE,OCR_SLOBODA,OCR_ELYSEE,OCR_1944,OCR_OLYMPICS,OCR_ESPAÑA,OCR_HONORE,OCR_CINQUENTA,OCR_MALTA,OCR_LEONARDO,OCR_COIMBRA,OCR_HESSEN,OCR_QUEEN,OCR_ILMARI,OCR_BELGIAN,OCR_2011,OCR_HAMBURG,OCR_Grand,OCR_TAPIOVARA,OCR_H,OCR_INVERNALI,OCR_BELGIQUE,OCR_trio.be,OCR_CAVOUR,OCR_GALVASPILSETA,OCR_1813,OCR_ADOLPHE,OCR_MONACO,OCR_16,OCR_VORPOMMERN,OCR_MNHMH,OCR_IMPRENSA,OCR_M,OCR_CONSTITUTION,OCR_trio,OCR_1512,OCR_SCHJERFBECK,OCR_BOTANICNI,OCR_VISEGRAD,OCR_MAJORIA,OCR_Pio,OCR_T,OCR_JAHRE,OCR_10,OCR_BELGIE,OCR_KONING,OCR_MUDEJAR,OCR_ESRO,OCR_12,OCR_BREMEN,OCR_TERRA,OCR_04,OCR_WORLD,OCR_be,OCR_FINLAND,OCR_RIGHTS,OCR_de,OCR_LOUIS,OCR_2022,OCR_GIORINATA,OCR_EUROPEA,OCR_30,OCR_CEBEL,OCR_STANE,OCR_PORTUGAL,OCR_SLOVENIIA,OCR_JOER,OCR_TIMOR,OCR_UZLECOSA,OCR_NOVEMBER,OCR_2019,OCR_FATIMA,OCR_EUROPA,OCR_CITTA DEL VATICANO,OCR_SIDADE,OCR_HIBERNIA,OCR_FORGE,OCR_EU,OCR_MMXVIII,OCR_600,OCR_IL,OCR_1814,OCR_LUXEMBURG,OCR_TRUBAR,OCR_SPECIAL,OCR_SIBELIUS,OCR_Charles,OCR_LINNA,OCR_LISBOAA,OCR_ALIGHIERI,OCR_TURISM,OCR_15,OCR_ANNO,OCR_21,OCR_XX,OCR_SVIZZERA,OCR_BUNDERS,OCR_PLAUTO,OCR_UNIVERSITAS,OCR_PASCOLI,OCR_GALLEN,OCR_PRESIDENCE,OCR_TRAITE,OCR_HUMANOS,OCR_1569,OCR_06,OCR_LV,OCR_2017,OCR_INNOVAZIONE,OCR_BOCCACCOP,OCR_PONTE,OCR_VASARI,OCR_UNIVER,OCR_RIO,OCR_GALILEO,OCR_BENEDICT,OCR_DUCHE,OCR_FRANC,OCR_LETZEBUERG,OCR_RF,OCR_1917,OCR_SIMONE,OCR_MARINO,OCR_DUCS,OCR_1810,OCR_REPUBLIK,OCR_WIR,OCR_1809,OCR_JUIN,OCR_2021,OCR_1888,OCR_2008,OCR_STATO,OCR_EUROPEENNE,OCR_22,OCR_UNION,OCR_19,OCR_1506,OCR_BELGIUM,OCR_ROZMAN,OCR_DANTE,OCR_LUSOFONIA,OCR_HUMAN,OCR_MECKLENBURG,OCR_PONTIFICIA,OCR_EYPQ,OCR_WRIGHT,OCR_ALEXANDER,OCR_50,OCR_CITTA,OCR_LET,OCR_PORTUGUESA,OCR_SUOMI,OCR_HELMUT,OCR_2014,OCR_VRT,OCR_LJUBIJANA,OCR_WWU,OCR_08,OCR_OECD,OCR_EUROPSKEJ,OCR_MAPA,OCR_1564,OCR_13,OCR_BARTOLOMEO,OCR_ANYS,OCR_AASTAT,OCR_14,OCR_RIGA,OCR_DA,OCR_TORINO,OCR_SEDE,OCR_2005,OCR_NUTRIRE,OCR_METOD,OCR_TORRE,OCR_XPONIA,OCR_SUFRAGI,OCR_MENDES,OCR_1989,OCR_1717,OCR_ESPANA,OCR_ANNIVERSAIRE,OCR_150,OCR_2018,OCR_GIOCHI,OCR_INTERNAZIONALE,OCR_L,OCR_KERES,OCR_VEIL,OCR_UNITA,OCR_TINTORETTO,OCR_07,OCR_SAARLAND,OCR_2015,OCR_NIEDERSACHSEN,OCR_DAY,OCR_1511,OCR_1910,OCR_SOUVERAINETE,OCR_NACIONAL,OCR_SAULE,OCR_1905,OCR_EMI,OCR_ZEMAITIJA,OCR_1929,OCR_1999,OCR_DELL,OCR_1811,OCR_2007,OCR_LIVIO,OCR_DEMOKRACIA,OCR_60,OCR_Malta,OCR_ASTERIX,OCR_1466,OCR_ROM,OCR_2020,OCR_LIETUVA,OCR_GROUP,OCR_Z,OCR_CROIX,OCR_REPUBLICA,OCR_BERNINI,OCR_2012,OCR_FOOD,OCR_ALCONSELL,OCR_COSTITUZIONE,OCR_PRIMOZ,OCR_COUNCIL,OCR_EDAT,OCR_GRANDS,OCR_ELISABETH,OCR_RADE,OCR_ITALIA,OCR_SOSTENIBILE,OCR_PRESIDENCIA,OCR_VON,OCR_1508,OCR_ZEMGAL,OCR_1906,OCR_DEGLARÇAO,OCR_IRM,OCR_KURZEME,OCR_SIND,OCR_2004,OCR_FRANÇAISE,OCR_GEORG,OCR_la,OCR_HENRIK,OCR_FAMILIAR,OCR_naissance,OCR_U,OCR_DIREITOS,OCR_FOR,OCR_SLOVENSKO,OCR_LA,OCR_OF,OCR_ARQUITECTURA,OCR_DEUTSCHLAND,OCR_ONOFHANGEGKEET,OCR_ABRIL,OCR_REFORMA,OCR_SAN,OCR_TEAM,OCR_YEARS,OCR_2006,OCR_APPEAL,OCR_TITO,OCR_1586,OCR_MNAJDRA,OCR_20,OCR_2016,OCR_VATICANO,OCR_UNIVERSAL,OCR_ANTARKTIKA,OCR_RAFFAELLO,OCR_09,OCR_1632,OCR_DECLARACIO,OCR_DONATELLO,OCR_VIDZEME,OCR_KMI,OCR_YEAR,OCR_FERNAO,OCR_FRANCAISE,OCR_DAN,OCR_FISICA,OCR_R,OCR_ONU,OCR_SKUPINA,OCR_HENRI,OCR_ASTRONOMIA,OCR_ATHENS,OCR_GIOVENTU,OCR_TEMPLES,OCR_DEL,OCR_E,OCR_GARABINIERI,OCR_1961,OCR_DELLA,OCR_BELGIEN,OCR_DO,OCR_VERTRAG,OCR_1966,OCR_100,OCR_ANS,OCR_Luxemburg,OCR_LONU,OCR_250,OCR_PRESIDENCY,OCR_G,OCR_BOTANICO,OCR_BUNDESRAT,OCR_PARK,OCR_1968,OCR_MM,OCR_DECLARATION,CLASS

0.0015333933446202207,5.953114670887786e-09,684.8773148148148,676.0677282886335,4.066053866468029,100.76634311497112,120.03513948497854,129.60219957081546,18.27201217723535,1614.6420455541434,13.504202951464611,121.31757646500105,107.1711373390558,117.96030042918454,2380.7575290517307,7.956675700969595,21.410464983996093,135.0,74.1469957081545,86.18562231759657,0,0.3333333333333333,0.18181818181818182,0.3,0,0.26666666666666666,0.2,0.16666666666666666,0.2857142857142857,0.3076923076923077,0.25,0.5,0.5714285714285714,0.5333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.23529411764705882,0.15384615384615385,0.14285714285714285,0.3076923076923077,0.75,0.46153846153846156,0.2857142857142857,0,0,0.3157894736842105,0.5,0.14285714285714285,0.14285714285714285,0,0.36363636363636365,0.3333333333333333,0.5714285714285714,0,0.75,0.16666666666666666,0.4,0.11764705882352941,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.5714285714285714,0.25,0.2857142857142857,0.26666666666666666,0.36363636363636365,0.125,0.2,0.25,0.14285714285714285,0.23529411764705882,0.18181818181818182,0.18181818181818182,0.2857142857142857,0.15384615384615385,0.1111111111111111,0.15384615384615385,0.2222222222222222,0,0.2222222222222222,0.14285714285714285,0.2857142857142857,0.25,0.2,0.125,0.2222222222222222,0.3076923076923077,0.2222222222222222,0.15384615384615385,0.46153846153846156,0,0.16666666666666666,0.3333333333333333,0.15384615384615385,0.125,0.2857142857142857,0.15384615384615385,0.25,0.26666666666666666,0.2857142857142857,0.15384615384615385,0.375,0.16666666666666666,0.4,0.2857142857142857,0.15384615384615385,0.16666666666666666,0.3076923076923077,0.2857142857142857,0.75,0.14285714285714285,0,0.375,0,0.25,0.26666666666666666,0,0.15384615384615385,0.3,0.25,0.14285714285714285,0.15384615384615385,0.3333333333333333,0.11764705882352941,0,0.4,0,0.3157894736842105,0,0.5,0.1111111111111111,0.25,0.26666666666666666,0.14285714285714285,0,0.25,0.16666666666666666,0.3333333333333333,0.46153846153846156,0.15384615384615385,0.2857142857142857,0.18181818181818182,0.3333333333333333,0.15384615384615385,0.3333333333333333,0.3333333333333333,0.16666666666666666,0,0.2857142857142857,0.3076923076923077,0,0.3333333333333333,0.5,0.25,0.42857142857142855,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.4,0.375,0.18181818181818182,0.16666666666666666,0.26666666666666666,0.13333333333333333,0.75,0.15384615384615385,0.46153846153846156,0.32,0.3076923076923077,0.4,0.16666666666666666,0.4444444444444444,0.14285714285714285,0.2857142857142857,0.2222222222222222,0.25,0.25,0.46153846153846156,0.2857142857142857,0.4,0,0.5,0.42857142857142855,0.375,0.3076923076923077,0.6666666666666666,0.18181818181818182,0.6666666666666666,0,0.26666666666666666,0.14285714285714285,0.3076923076923077,0.3333333333333333,0.2857142857142857,0.15384615384615385,0.11764705882352941,0.3076923076923077,0.2857142857142857,0.5,0.3333333333333333,0.4444444444444444,0.75,0.3333333333333333,0.125,0.16666666666666666,0.3076923076923077,0.3076923076923077,0.2,0.42857142857142855,0.26666666666666666,0.16666666666666666,0.16666666666666666,0.47058823529411764,0,0.25,0.3076923076923077,0.15384615384615385,0.18181818181818182,0.25,0.26666666666666666,0.2,0.25,0.18181818181818182,0.75,0.25,0.5,0.3333333333333333,0.23529411764705882,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.2857142857142857,0.15384615384615385,0.16666666666666666,0.375,0.3333333333333333,0.2222222222222222,0.23529411764705882,0.18181818181818182,0.3076923076923077,0.125,0.3333333333333333,0.5,0.6,0.35294117647058826,0.16666666666666666,0.3076923076923077,0.75,0.2,0.375,0.2,0.3333333333333333,0.18181818181818182,0.25,0.18181818181818182,0.5,0.3333333333333333,0.11764705882352941,0.18181818181818182,0.15384615384615385,0.3333333333333333,0.36363636363636365,0.2222222222222222,0.15384615384615385,0.18181818181818182,0.75,0.14285714285714285,0.3333333333333333,0.16666666666666666,0.3076923076923077,0.2857142857142857,0.15384615384615385,0.25,0.25,0.3076923076923077,0.10526315789473684,0.5714285714285714,0.75,0.15384615384615385,0.2857142857142857,0.25,0.16666666666666666,0.18181818181818182,0.3333333333333333,0.35294117647058826,0.3333333333333333,0.13333333333333333,1.0,0.3,0.2,0.5,0.25,0.3157894736842105,0.13333333333333333,0.16666666666666666,0.5,0.2,0.25,0.25,0.25,0.18181818181818182,0.25,0.5,0.5,0.23529411764705882,0.3333333333333333,0,0.14285714285714285,0.25,0,0.5,1.0,0.16666666666666666,0,0.16666666666666666,0.375,0.14285714285714285,0.75,0,0.125,0.3157894736842105,0.15384615384615385,0.14285714285714285,0.36363636363636365,0.15384615384615385,0.5,0.18181818181818182,0.46153846153846156,0.1111111111111111,0.2222222222222222,0.2,0.5,0.3076923076923077,0.25,0.23529411764705882,0.2,0.14285714285714285,0.18181818181818182,0.5,0.11764705882352941,0.16666666666666666,0,0.15384615384615385,0.4,0,0.25,0.4,0,0.25,0.4444444444444444,0,0.5263157894736842,0.3333333333333333,0.19047619047619047,0.16666666666666666,0.2857142857142857,0.2,0.36363636363636365,0.3333333333333333,0.5,0.15384615384615385,0.18181818181818182,0.5,0.14285714285714285,0.6666666666666666,0.75,0.26666666666666666,0.375,0.11764705882352941,0.125,0.3333333333333333,0.25,0.23529411764705882,0.125,0.14285714285714285,0.2,0.36363636363636365,0.3076923076923077,0.125,0.2,0.3076923076923077,0,0.2,0.2857142857142857,0.16666666666666666,0.11764705882352941,0.15384615384615385,0.5333333333333333,0.14285714285714285,0.2,0.25,0.2222222222222222,0.25,0.3333333333333333,0.42857142857142855,0,0.2857142857142857,0.25,0.2857142857142857,0.2,0.125,0.36363636363636365,0.5714285714285714,0.11764705882352941,0,0.26666666666666666,0.25,0.18181818181818182,0.25,0,0.2222222222222222,LIT

0.0008896093997527127,3.757121723918923e-11,625.2851654937152,638.32407265128,1.747290687994592,115.04348267304078,123.99719860896445,112.28670788253478,2.6147934005643787,2050.12785372724,13.352936468951237,165.0123695220433,115.91760046367851,97.70894513137559,525.4473351299059,7.2516871583128335,21.094066609207346,178.39399701071775,144.34891808346214,49.758500772797525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LIT

0.0016908670185621503,1.3282714596557637e-09,619.3424447991487,512.4765895184889,5.3890102494856835,100.66085836372146,161.60377906976748,134.7744186046512,83.39543305230123,12.382067212865154,14.123116870612481,105.81589541566458,150.71686046511627,108.98779069767441,1288.9027913045386,74.48190463457556,43.03495127018823,100.58732131823713,147.66279069767444,140.54651162790697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LUX

0.0009180391522773041,7.96438974721348e-12,535.1493925201928,476.7874838797258,6.200078653832112,108.51145933487832,158.25678119349004,117.97208408679928,64.91713281097444,83.59205836933582,14.351002675615899,80.16951788816333,157.6400316455696,133.125678119349,1799.3345306952228,28.521482366854173,30.78480210684268,106.53483785734512,153.09222423146474,99.37160940325498,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0.5,0.2857142857142857,0,0.3333333333333333,0.75,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0.3333333333333333,0.2857142857142857,0.5714285714285714,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0.25,0,0,0.3333333333333333,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0.6666666666666666,0,0,0.3333333333333333,0,0,0,0,0,0,0.75,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.2857142857142857,0,0.25,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0.25,0.3333333333333333,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,0.25,0,0.75,0.25,0.5,0,0,0.6666666666666666,0,0.3333333333333333,0.25,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0.75,0,0,0,0.3333333333333333,0,0,0,0.25,0.3333333333333333,0,0,0,0.3333333333333333,0,0,0,0,0.5,0,0,0,0,0,0,0.25,0.25,0,0,0.2857142857142857,0.75,0,0,0,0,0,0,0,0.3333333333333333,0,0.75,0,0,0.25,0.25,0,0,0,0.25,0,0,0.5,0.25,0,0.25,0.5,0,0,0.3333333333333333,0,0,0.25,0,0.75,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.25,0,0.6666666666666666,0.75,0,0,0,0,0.3333333333333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0.2857142857142857,0,0,0,0.5714285714285714,0,0,0,0,0,0.25,0,0,LUX

0.0008996907677366699,6.354886304012151e-10,754.0603896718055,764.012059018254,3.3589123475603286,55.976456509599686,137.96688108484005,110.15272948539639,15.783104215601321,1177.2180805776995,10.175401592345866,45.34362705926625,149.07214881780249,108.05580667593881,154.4326082211149,6.848523721777738,18.79694019471488,58.109208198154334,176.0883171070932,156.4047287899861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LUX-DUKE

0.000863840201442038,2.4051555227098986e-11,528.6352552505309,508.84338865727995,3.1190801543415922,73.6094811994362,145.49771341463418,125.80259146341464,7.362751282583021,1092.1772970393097,11.750838932416581,107.20420910500775,131.32888719512195,109.20426829268294,1401.8630859692064,2.2050366709880906,14.670979117695653,125.6553280979003,63.62042682926829,102.36280487804879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LUX-DUKE

0.0008946907296324429,5.784256972948064e-10,662.4365902825127,668.7000711469481,1.44382895406275,92.11725848172446,140.6194938176198,145.90571870170015,1.0317841689543565,757.5542647779654,7.642200257591719,107.67612934790525,143.97942426584234,121.49449381761978,3436.41603053601,2.8923159303032495,11.838572690721088,87.13759477388822,181.5938948995363,129.07650695517773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LUX-DUKE

